dataset,filename,emotion,length,path,features
ravdees,01-2-speech_ravdees_happy_134.wav,happy,3.737097505668934,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_134.wav,0.4612498879432678 0.015170510858297348 2322.369887042127 1869.5570927158465 4382.278311965812 0.34195128872863245 -489.0548095703125 26.761398315429688 -25.928691864013672 -4.972019672393799 -11.275501251220703 -16.585145950317383 -15.083733558654785 -17.02699089050293 -7.059263706207275 -3.8225133419036865 -12.282806396484375 -6.045103549957275 -9.328163146972656 -3.5041661262512207 -11.747820854187012 3.1521894931793213 -1.0879541635513306 3.0247838497161865 0.4893515408039093 1.308616042137146
ravdees,01-2-speech_ravdees_happy_149.wav,happy,3.2365986394557824,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_149.wav,0.5708561539649963 0.0036279293708503246 2093.8237286505564 1968.3512400713237 4477.175245098039 0.27139820772058826 -658.8702392578125 54.56788635253906 -8.621437072753906 14.85804557800293 2.618265151977539 -1.2563213109970093 -6.298065662384033 -7.384039402008057 -2.234492540359497 4.872686386108398 -5.609626293182373 8.780616760253906 -6.746928691864014 0.8984090685844421 -1.0660756826400757 -3.6056580543518066 2.1960933208465576 -1.6733486652374268 -3.214244842529297 0.46181929111480713
ravdees,01-2-speech_ravdees_sad_179.wav,sad,3.5035374149659866,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_179.wav,0.5966424345970154 0.0017803357914090157 2508.277774911494 1868.469672143591 4642.045454545455 0.26142578125 -724.8468017578125 54.16897201538086 -5.025418281555176 17.418062210083008 -1.3166953325271606 -0.6710209250450134 -7.550909996032715 -11.920028686523438 -7.7992424964904785 0.14064307510852814 -3.151280164718628 -0.6248046159744263 -5.61004638671875 -0.6715062856674194 -2.8304948806762695 -6.441330909729004 -4.140537738800049 1.4492247104644775 -7.495031833648682 -2.0947556495666504
ravdees,01-2-speech_ravdees_disgust_128.wav,disgust,4.304308390022676,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_128.wav,0.3052150011062622 0.005376671906560659 1710.352186603691 1289.4303043438247 3047.5694444444443 0.18204210069444443 -568.8427124023438 41.904075622558594 -21.097736358642578 -0.23592597246170044 -23.03109359741211 -9.688859939575195 -14.551291465759277 -12.74714183807373 -8.10821533203125 -5.907575607299805 -4.795538425445557 -3.833876848220825 -4.862990379333496 -1.5163835287094116 -8.89664077758789 -4.424118995666504 -8.584351539611816 -4.467096328735352 -6.353967189788818 -5.114872455596924
ravdees,01-2-speech_ravdees_happy_108.wav,happy,3.336689342403628,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_108.wav,0.47119566798210144 0.005185593385249376 1707.10298158294 1752.2504004983184 3710.714285714286 0.1834588913690476 -596.5198974609375 65.41666412353516 -10.151663780212402 22.87592124938965 7.190525531768799 -0.7909941077232361 -2.070756196975708 -2.71612811088562 -2.5576388835906982 2.317445993423462 1.9092272520065308 0.3940272629261017 1.2734087705612183 0.6782962679862976 -0.3024936616420746 -1.0101302862167358 0.26568007469177246 0.022634070366621017 -3.300929546356201 -0.7451354265213013
savee,02_savee_angry_56.wav,angry,5.393605442176871,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/02_savee_angry_56.wav,0.3886934816837311 0.14082352817058563 1138.3455331705077 1190.047245248194 2154.9093934911243 0.06372214774408284 -271.802490234375 98.91287994384766 -2.4412598609924316 30.653366088867188 4.161346435546875 -21.68610954284668 -20.901966094970703 5.442099094390869 -19.332008361816406 -3.0281174182891846 -7.60288143157959 -0.8750993013381958 -0.15562330186367035 5.712437152862549 -8.074386596679688 -0.7426679730415344 0.024545341730117798 -9.421426773071289 -1.0910154581069946 -1.2382657527923584
ravdees,01-2-speech_ravdees_happy_80.wav,happy,3.5035374149659866,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_80.wav,0.337350457906723 0.006874885875731707 1775.9389035275992 1414.0234515009074 3187.215909090909 0.15986328125 -544.2455444335938 46.49696350097656 -5.514057159423828 -0.18372447788715363 0.4983881115913391 -6.812697887420654 -20.562522888183594 -4.097107887268066 -15.289810180664062 2.036642074584961 -11.152000427246094 -2.9610109329223633 -7.030818939208984 -2.8581948280334473 -6.4317626953125 -6.141094207763672 -3.121464490890503 -4.767578601837158 -9.116192817687988 -4.6991496086120605
ravdees,01-1-songs_ravdees_fearful_63.wav,fearful,3.937278911564626,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_63.wav,0.3908451497554779 0.021423982456326485 2501.3964182872364 1768.0702621367434 4575.982862903225 0.28148626512096775 -465.14544677734375 13.695989608764648 -20.9708194732666 3.3928823471069336 -21.14592933654785 -2.220872640609741 -20.166969299316406 -12.590449333190918 -5.626736164093018 -9.796591758728027 -9.80356502532959 -6.852719783782959 -4.580088138580322 -8.121355056762695 -1.829267978668213 4.247008323669434 9.243813514709473 16.4442195892334 10.11746883392334 11.006719589233398
ravdees,01-2-speech_ravdees_fearful_30.wav,fearful,3.8705668934240363,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_30.wav,0.4349364936351776 0.06997230648994446 2491.4818019548998 1828.1815336609272 4626.2913223140495 0.3797456095041322 -368.5403137207031 13.044943809509277 -42.346988677978516 -14.45154094696045 -24.212167739868164 -14.680825233459473 -15.60315990447998 -5.613712310791016 -0.6174747347831726 3.421536684036255 -3.5419650077819824 -3.95542573928833 2.8085625171661377 0.9967186450958252 3.1710517406463623 -0.6807432770729065 -1.1880563497543335 1.0129814147949219 -1.8457428216934204 -1.6390067338943481
ravdees,01-1-songs_ravdees_calm_134.wav,calm,4.50453514739229,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_134.wav,0.3238392174243927 0.003993126563727856 2046.7141195629758 1579.0564422134726 3829.0669326241136 0.23894268062943264 -649.35107421875 24.60905647277832 -13.089149475097656 0.00938945822417736 -21.720460891723633 -2.6175472736358643 -19.0877685546875 -6.682899475097656 -7.751805782318115 -6.0044169425964355 -11.918001174926758 -2.008460521697998 -2.925973415374756 -2.5406153202056885 -1.5793620347976685 4.299947738647461 4.812908172607422 12.309242248535156 10.844938278198242 13.111783981323242
emodb,0_emodb_fearful_64.wav,fearful,1.225532879818594,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/0_emodb_fearful_64.wav,0.42998579144477844 0.13176178932189941 2004.685189430382 1802.5270219971471 3897.235576923077 0.13444010416666666 -119.37083435058594 71.79497528076172 1.3146506547927856 22.91326904296875 -13.750353813171387 5.565927505493164 -3.095527172088623 -7.992037296295166 -10.822810173034668 1.8817932605743408 -7.288365840911865 -2.6003761291503906 -3.99501633644104 5.2540602684021 -7.696115970611572 -0.7498283386230469 -3.246901750564575 -6.608526706695557 -1.165129542350769 -1.4184645414352417
ravdees,01-1-songs_ravdees_fearful_80.wav,fearful,4.8048072562358275,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_80.wav,0.3686835467815399 0.01071758009493351 2358.3668008081186 1720.6554244705446 4373.137417218543 0.30364626448675497 -529.1544189453125 22.68985939025879 -29.571949005126953 3.663416624069214 -27.25192642211914 0.12989433109760284 -14.835744857788086 -13.102845191955566 -6.254990100860596 -8.61765193939209 -10.330310821533203 -3.0948288440704346 -0.8777905106544495 -3.7891781330108643 -5.518203258514404 5.8274335861206055 5.9879279136657715 15.868443489074707 12.830554008483887 10.977290153503418
ravdees,01-2-speech_ravdees_calm_8.wav,calm,3.803854875283447,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_8.wav,0.33816441893577576 0.002898759674280882 1884.9029739070456 1455.005196285802 3419.1176470588234 0.23018973214285715 -661.9425048828125 44.45062255859375 3.075448989868164 6.832458019256592 -7.901290416717529 -15.03636646270752 -11.752588272094727 -5.516885757446289 -3.995626449584961 -9.040868759155273 -7.276776313781738 -0.024916326627135277 -10.043961524963379 -0.7700151205062866 -8.97431468963623 -1.790663242340088 -8.455464363098145 -2.982628345489502 -4.736417293548584 -3.0793402194976807
ravdees,01-2-speech_ravdees_calm_156.wav,calm,3.570249433106576,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_156.wav,0.5221936106681824 0.0011136663379147649 2120.6328613792407 1952.6212164094434 4330.217633928572 0.20863996233258927 -736.4451904296875 67.9146728515625 15.86024284362793 25.78958511352539 10.763420104980469 7.610245704650879 -7.577733516693115 2.360245943069458 3.514472723007202 0.23202626407146454 1.8723640441894531 3.9623985290527344 -2.0912654399871826 4.993022441864014 -3.079059600830078 7.630958557128906 -6.237582683563232 3.713132381439209 0.5202088356018066 -0.7088832855224609
ravdees,01-2-speech_ravdees_angry_41.wav,angry,4.337687074829932,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_41.wav,0.43854451179504395 0.08560491353273392 2530.1969893190894 1762.9379084240375 4343.405330882353 0.24999640969669118 -293.3968811035156 15.718188285827637 -31.456039428710938 -4.6911234855651855 -18.629030227661133 -10.819418907165527 -8.189691543579102 -8.386616706848145 -9.714900970458984 5.038143157958984 -12.814579963684082 1.2379571199417114 -9.32806396484375 -6.925356388092041 -4.014284610748291 -1.985851526260376 1.4924883842468262 10.899453163146973 1.6122674942016602 9.663528442382812
ravdees,01-2-speech_ravdees_surprised_63.wav,surprised,3.5369160997732427,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_63.wav,0.5544343590736389 0.013348853215575218 1676.3657162467273 1917.1422077884429 3723.0433558558557 0.10989407376126126 -497.8199157714844 34.69145202636719 4.218771457672119 13.34023380279541 0.6716424822807312 6.944450855255127 0.788597047328949 1.6123847961425781 -0.9568201303482056 3.5857958793640137 -4.166162014007568 1.1854623556137085 -2.7097370624542236 2.254335641860962 -0.9289803504943848 -0.47188371419906616 -0.4745067358016968 0.11166705191135406 -1.3685044050216675 3.8198328018188477
ravdees,01-2-speech_ravdees_sad_141.wav,sad,3.737097505668934,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_141.wav,0.5067513585090637 0.0016655316576361656 2593.926000860052 1930.133737659661 4770.365918803419 0.338954827724359 -697.0260009765625 44.462528228759766 10.6441068649292 12.442537307739258 -11.262033462524414 -4.309782028198242 -13.778239250183105 -2.9661507606506348 -8.805745124816895 -0.7668702006340027 -5.501434803009033 -0.4285408556461334 -3.512960433959961 0.9373271465301514 -5.6923112869262695 0.973354160785675 -4.416808128356934 0.6851805448532104 -0.859143853187561 1.3466379642486572
ravdees,01-1-songs_ravdees_sad_89.wav,sad,4.3710657596371885,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_89.wav,0.4564763605594635 0.023052100092172623 2134.620189259767 1828.8480510996608 4165.431113138686 0.2636861313868613 -476.38568115234375 23.12071990966797 -28.840192794799805 -1.8122156858444214 -16.59556007385254 -15.14388656616211 -11.238455772399902 -21.290546417236328 -2.579742193222046 -9.103702545166016 -6.382404327392578 -3.426854133605957 -5.6695075035095215 2.6129074096679688 -10.18353271484375 4.571932315826416 7.331408977508545 15.321046829223633 17.790220260620117 13.11673641204834
ravdees,01-2-speech_ravdees_angry_49.wav,angry,4.104126984126984,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_49.wav,0.41533029079437256 0.014802847057580948 1957.5647403722487 1696.4048830618492 3761.203972868217 0.14825581395348839 -489.9266662597656 55.14171600341797 -12.530198097229004 4.55868673324585 -6.30181360244751 -6.034609794616699 -20.689987182617188 -10.030521392822266 -1.6602436304092407 -6.333218574523926 -0.7781039476394653 0.6106235980987549 -6.88942289352417 0.9524612426757812 -5.538438320159912 -5.47050666809082 -4.931938171386719 -5.618680477142334 -6.824435234069824 -0.3877842426300049
savee,02_savee_happy_57.wav,happy,5.84907029478458,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/02_savee_happy_57.wav,0.35503917932510376 0.166418194770813 889.52214932489 1121.9416773146456 1603.5689890710382 0.0464507556352459 -269.1012268066406 94.19924926757812 12.948589324951172 28.04082679748535 9.36630916595459 -19.65213394165039 -22.58013153076172 -0.6738115549087524 -21.37092399597168 -7.750701904296875 -8.1210298538208 -8.838235855102539 -1.9201990365982056 2.039665937423706 -13.400025367736816 0.8442773222923279 -0.2495644986629486 -9.78222942352295 -1.9325251579284668 -2.314274549484253
ravdees,01-1-songs_ravdees_angry_5.wav,angry,4.537913832199546,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_5.wav,0.4209469258785248 0.02340235374867916 2433.680062795779 1814.770135811579 4544.674295774648 0.323548222931338 -459.3028564453125 25.45572853088379 -21.43083953857422 15.524847030639648 -20.194026947021484 -10.822941780090332 -9.011528968811035 -15.965676307678223 4.674300193786621 -10.374862670898438 -6.537656307220459 2.1552791595458984 -9.149293899536133 -2.0690054893493652 -5.3138322830200195 3.842611312866211 4.566967964172363 11.348916053771973 14.667205810546875 11.276666641235352
ravdees,01-1-songs_ravdees_neutral_76.wav,neutral,4.170839002267574,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_76.wav,0.44412586092948914 0.0046908357180655 2159.7213432791846 1750.3347608175832 4054.031488549618 0.29912631202290074 -622.1532592773438 54.286460876464844 -12.492443084716797 9.389555931091309 -7.007740497589111 -7.140158653259277 -13.774357795715332 -13.357317924499512 -6.141273498535156 -7.975332260131836 -12.531230926513672 5.56033182144165 -11.113991737365723 -5.738109588623047 1.9374974966049194 -5.958169937133789 -5.183754920959473 -0.644935667514801 -7.994412899017334 -3.9284443855285645
ravdees,01-2-speech_ravdees_happy_152.wav,happy,3.603628117913832,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_152.wav,0.4596076011657715 0.012217294424772263 2069.330954972906 1947.0718444824397 4229.120575221239 0.22262600248893805 -519.3688354492188 48.48814392089844 -7.050074100494385 5.062917709350586 -0.26143959164619446 -9.400472640991211 -15.073434829711914 -5.341399669647217 -11.893714904785156 2.382020950317383 -12.556703567504883 1.7833629846572876 -10.100434303283691 -2.333446979522705 -5.590566635131836 -6.540371417999268 -2.571354389190674 0.4015044569969177 -5.8791375160217285 0.40175777673721313
ravdees,01-1-songs_ravdees_calm_28.wav,calm,4.704716553287982,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_28.wav,0.3629012107849121 0.01849111169576645 1894.2674703206092 1638.9705365652053 3542.282516891892 0.23633142419763514 -502.7665100097656 58.84418487548828 -14.227243423461914 7.51728630065918 -8.68887996673584 -11.230242729187012 -7.2194414138793945 -21.73562240600586 -18.775693893432617 6.377095699310303 -15.354727745056152 -2.5254743099212646 -3.4842426776885986 -0.8119033575057983 -7.6942548751831055 -6.829844951629639 -6.570853233337402 -5.848917484283447 -8.605600357055664 -5.216332912445068
ravdees,01-2-speech_ravdees_happy_114.wav,happy,3.2032199546485263,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_114.wav,0.48571696877479553 0.019106009975075722 2296.0740386546236 1723.1209006168524 4258.199257425743 0.2664323561262376 -500.63092041015625 26.555177688598633 -16.90761375427246 -0.29179465770721436 -7.811675548553467 -9.054686546325684 -10.729900360107422 -8.94167709350586 -11.879082679748535 -2.039766311645508 -7.593571186065674 -5.049704551696777 -10.85102367401123 -2.9490444660186768 -6.319850921630859 -7.702559471130371 -5.620704650878906 -3.6572906970977783 -3.41398024559021 1.3789594173431396
ravdees,01-2-speech_ravdees_disgust_174.wav,disgust,3.970657596371882,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_174.wav,0.47123292088508606 0.003607196034863591 2110.6314746671333 1880.681110665316 4163.9375 0.20906640625 -639.5406494140625 47.65256118774414 -0.6998707056045532 3.380100727081299 -6.321855068206787 -8.03640365600586 -5.735928058624268 0.026901718229055405 0.2669510543346405 2.7747316360473633 2.787630319595337 1.805809736251831 0.23138625919818878 2.219571828842163 -2.426093339920044 1.0304034948349 -4.917387008666992 -4.2613396644592285 -1.8981006145477295 4.005609035491943
ravdees,01-1-songs_ravdees_calm_2.wav,calm,5.071746031746032,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_2.wav,0.3467881977558136 0.011029563844203949 2312.2859675205414 1713.0815970777162 4095.7154088050315 0.27837558962264153 -567.4008178710938 30.41413688659668 -13.650544166564941 8.19909381866455 -15.278768539428711 -17.71324920654297 -18.80660057067871 -10.177562713623047 0.393452912569046 -15.721342086791992 -8.179800987243652 2.1553337574005127 -12.656527519226074 -1.4229834079742432 -4.833819389343262 3.966320037841797 9.059915542602539 15.567750930786133 17.46809196472168 11.521713256835938
